Unnamed: 0,variance
CAPN7,1.0268396
DYRK1B,1.0268348
UBALD1,1.026829
SNX10,1.0268247
IRF6,1.0268096
RAB5A,1.026791
HECA,1.0267831
ZNF518B,1.0267513
IFNAR2,1.0266974
PRDM7,1.0266451
CSMD3,1.0266016
FOXRED1,1.0265952
COX20,1.0265896
S1PR2,1.0265878
TAF3,1.0265795
ATP7B,1.026562
CHERP,1.0265124
CBLC,1.026507
RPTOR,1.0264907
KRT13,1.0264859
ZBED4,1.0264791
NR2C2AP,1.0264566
KIF13B,1.0264344
PTK6,1.0264161
TGIF2,1.0263704
RFX5,1.0263146
ZNF443,1.0262595
PIK3C2A,1.0262429
CRABP1,1.026234
CTSE,1.0262089
RPS3AP18,1.0261896
GALNT7,1.0261769
BRIX1,1.0261693
DLEU1,1.0261647
RRAGB,1.0261402
URI1,1.026097
HOXC13,1.0260653
HEATR5A,1.0259757
C1orf116,1.025973
PCTP,1.025958
ZBTB37,1.0259472
MAPK8IP2,1.0258596
CPE,1.0258123
GFRA2,1.0258092
LACE1,1.025805
BCCIP,1.0258018
FAM217B,1.0257359
C3orf55,1.0257338
SNRPF,1.0257021
CDK10,1.0256984
SETX,1.0256646
ZNF117,1.0256448
GTSE1,1.0256429
BLID,1.0255826
TMEFF1,1.0255796
ELTD1,1.0255586
MLH3,1.0255343
COX7A2P1,1.0255122
MLEC,1.0255082
ZNF121,1.025493
COPG2,1.0254749
PARP14,1.0254737
PSME3,1.0254611
TIPRL,1.025448
TRIQK,1.0254216
TMEM200A,1.0253727
MARK3,1.0253646
RPL7P48,1.025332
PP14571,1.0253233
MFAP1,1.0253171
ELP4,1.0253098
CETN2,1.0253013
HOXB-AS3,1.0252949
HOXA10,1.0252764
HDDC3,1.0252619
HIVEP3,1.0252557
MRPL48,1.0252426
ASS1P12,1.0251943
SRP72,1.0251387
ZSWIM7,1.0251151
SNAPC3,1.0250956
NEURL1B,1.0250875
UBE3C,1.0250486
TUG1,1.0250422
PAX3,1.0250287
PURB,1.025018
PDE12,1.0249944
TMEM107,1.0249763
CYTL1,1.0249257
GNL3L,1.0248944
PRKD3,1.0248454
TP53BP2,1.0248387
PROS1,1.0248102
LRRC23,1.0247967
BTN2A3P,1.0247287
DNAJC6,1.0246758
MAP3K6,1.024665
VKORC1L1,1.0246111
ATCAY,1.0245662
ADAM20,1.0245476
TFCP2L1,1.024535
TMED2,1.0245346
C10orf2,1.0244445
ROCK1,1.024416
VDAC1P4,1.0244113
GORAB,1.0244063
FBXO34,1.0243995
MEAF6,1.0243857
NIPAL2,1.0243484
IL13RA1,1.0243429
GKAP1,1.0243238
ZNF529,1.0242985
BAIAP3,1.0242947
ENDOD1,1.0242912
SFMBT1,1.0242286
PQLC3,1.0242114
CDC25A,1.0242064
INO80E,1.0241857
DSCR9,1.0241855
CGA,1.0241672
AGMAT,1.02416
PELI2,1.0241492
SHROOM3,1.0241438
ZNF319,1.0240846
MIPOL1,1.0240496
PALB2,1.0240166
PDIA4,1.0240153
AFG3L2,1.0240072
DDIT4L,1.0239856
FIG4,1.0239289
GMEB1,1.0238935
PEAK1,1.023885
MTMR6,1.0238678
B4GALT3,1.0238588
RSU1,1.0238395
MAZ,1.0238208
SEC16A,1.0237681
PLEKHB1,1.0237608
SKP2,1.0236983
RAB3GAP2,1.0236716
TRABD,1.023666
TMEM150A,1.0236124
THAP1,1.0235919
SUV420H2,1.0234864
ZFP1,1.0234853
ADNP,1.0234789
RGS16,1.0233697
ZNF267,1.0233679
TMED6,1.0233047
SLITRK6,1.0232962
FAM221A,1.0232917
SCD5,1.0232902
AXIN2,1.0232533
AKT1S1,1.0232507
PPAT,1.0232449
RBM19,1.0231797
NCLN,1.0231547
ATP6V0A4,1.0231527
RALGAPB,1.0231388
TAF5,1.0231358
GNPTAB,1.0231283
YIPF4,1.0231231
GMNN,1.0231141
SF3A1,1.0230992
PRSS16,1.0230557
SNORD72,1.0230483
DDX49,1.0230318
TATDN3,1.0230117
HIP1R,1.0229884
AVIL,1.0229819
TBCEL,1.0229783
PCMTD1,1.022978
LOC728931,1.0229329
BIRC6,1.0229182
TMEM14B,1.0229139
SMARCA2,1.0229056
ZNHIT3,1.022879
NMI,1.0228592
ATF1,1.0228354
ASCC1,1.0228069
ALKBH1,1.0227809
MAGEA10,1.0227118
IDH3A,1.0226967
TVP23B,1.0226794
ZNF257,1.0226768
MYO9A,1.0226415
HDAC3,1.0226226
MAST2,1.0226218
CDC42EP4,1.0225883
PCSK6,1.0225782
RRP1B,1.0225339
PFDN2,1.0225148
ADAM22,1.0225137
LINC00470,1.0225126
WDR1,1.0225064
C12orf10,1.0224974
ANAPC16,1.0224892
CNKSR3,1.0224373
ZNF195,1.0224128
SYNE2,1.0223936
ENO1P1,1.0223745
WWTR1,1.0223545
FNDC3B,1.0223283
ATF7IP2,1.0223196
PHF20,1.0222764
ATP6V1G2,1.0222594
SWI5,1.0222447
CTAGE11P,1.0222391
HMGXB3,1.0222204
BTF3P11,1.0221742
ERBB2,1.0221124
MGC4294,1.02201
CHEK1,1.0220077
GBP1P1,1.0220051
SLC22A18,1.0219892
FAM129B,1.0219812
SLC9A2,1.0219692
RPL36AP39,1.0219673
CSPG4,1.0218819
HPDL,1.0218456
MIEN1,1.0218179
RAB43P1,1.0217917
KLK10,1.0217748
TMEM44,1.0217496
ST13P1,1.0217339
RHOT2,1.0216994
TAF1D,1.0216873
ZNF385D,1.0216668
ADAM9,1.0216566
ZNF628,1.0216409
KIAA1522,1.0216331
SIN3B,1.0216202
JMJD1C-AS1,1.0216142
AKT2,1.0216087
STX17,1.0216074
TRIM24,1.0215889
LOC343508,1.0215626
RTKN2,1.0215403
FDX1L,1.0215174
TMEM67,1.0214994
YWHAZ,1.0214887
SLC35E4,1.0214647
HLA-DRB9,1.0214254
PHF19,1.0214183
PTPN11,1.0213585
PCDHB13,1.021329
LCOR,1.0212836
RBM43P1,1.0212382
RACGAP1,1.0212201
OTUB1,1.0211985
WDR53,1.0211507
ECEL1,1.0211413
ATG2B,1.0211388
TRPT1,1.021135
ELOVL5,1.0211297
BBS4,1.0211253
ALG1,1.0211115
TSPAN15,1.021069
XKRX,1.0210527
SRFBP1,1.021031
FAM122B,1.0210191
PP7080,1.0209519
NBPF18P,1.0209404
EMC8,1.0209216
ZP3,1.0208967
DLX6-AS1,1.0208693
WDR63,1.0208418
KCTD16,1.0208322
WDR83OS,1.0208279
SNHG6,1.0208113
PTCD2,1.020775
ATP11A,1.0207673
BRSK1,1.0207152
ZNF296,1.0206966
UBE2J2,1.0206907
RTTN,1.0206628
FAM129A,1.020639
TAF1,1.0206066
PHACTR2,1.020575
RER1,1.0205526
COX15,1.0205308
MPZL3,1.0204957
KRT37,1.02043
MARK2,1.0204294
TERF2,1.020416
SORBS2,1.020398
C15orf62,1.0203816
KCNRG,1.0203197
PDCD4,1.0203149
LINC00669,1.0202831
TCEAL2,1.0202105
SCAND2P,1.0201899
RAB20,1.0201739
ATXN2,1.0201551
UTP14A,1.0201235
ATIC,1.0201067
CHST4,1.0200922
DAPK2,1.0200915
SELK,1.0200903
RGS7,1.0200232
HIGD1AP1,1.0200142
METTL2A,1.0200027
CTPS2,1.0199647
LRRC4B,1.0199459
WDR36,1.0199292
LOC390714,1.019909
ENOPH1,1.0199052
DDX6,1.0199001
RGS10,1.0198458
MAML1,1.019839
RCC2P7,1.0198038
PSMD5,1.0197814
SNIP1,1.0197558
TMEM145,1.0197502
CACUL1,1.0197324
TMEM198,1.0197178
CELF1,1.0197164
NAV1,1.0195754
RAB32,1.0195667
EFNA2,1.0195421
LOC145757,1.0195153
HIF1A,1.0194739
ADRM1,1.0194155
TNFSF4,1.01941
TOM1L2,1.0194068
WDR72,1.0194023
CAMLG,1.0193936
ABCA5,1.0193857
ATAD5,1.0193692
MED23,1.0193007
MAP7,1.019255
ZNF219,1.019234
INSR,1.0192314
WSB1,1.0192305
ENTPD6,1.0192037
TRIT1,1.019195
PTPRG,1.0191796
HES4,1.0191754
TBL2,1.0191348
A1BG-AS1,1.0191332
CNOT10,1.0191219
GSAP,1.0191185
LRP3,1.0191146
RNF10,1.0190977
YDJC,1.019089
NEK6,1.019088
RBCK1,1.0190722
C17orf96,1.0190364
RPS3AP37,1.0190116
RIMKLA,1.019006
MDGA1,1.0189892
TGFBR3,1.0189847
STAT2,1.0189797
AP1AR,1.0189725
C1orf54,1.0189162
RSL1D1,1.0189118
TCF4,1.0188452
SPTAN1,1.0188447
DOPEY1,1.0188302
NDUFS5P4,1.0187832
WDR59,1.0186846
TACO1,1.0186626
FAF2,1.0186374
GPATCH11,1.0186328
GOSR1,1.0186262
ACTBP14,1.0186187
CHIC2,1.0185741
HIPK1,1.0185667
TRAPPC6B,1.0185581
INPP5E,1.0185577
STK38,1.0185353
CCDC43,1.0185341
MTO1,1.018524
NSFL1C,1.0185173
BMPR2,1.0185015
KIF23,1.0184863
GPC5,1.0184801
METTL7A,1.018434
MAP4K5,1.0184327
DMBX1,1.0184081
ZNF630,1.0184075
RBPMS2,1.0184001
RAPGEF6,1.0183979
REPIN1,1.0183767
FNDC5,1.018318
PI4KB,1.018315
CNNM4,1.0183074
G3BP2,1.0183069
DHX8,1.0182742
ITGA10,1.0182608
PSMG3-AS1,1.018255
XRCC3,1.0182513
UPP1,1.0182406
SNX18,1.0181695
ARNT2,1.0181376
LOC100124402,1.0181104
TPTE,1.0181099
WDR7,1.0180874
RHBDD3,1.0180658
CDK18,1.0180562
ESRRA,1.0180484
BNIP3,1.0180438
SPSB3,1.0180438
EBPL,1.0180335
SLC23A2,1.0180279
ZNF697,1.0179821
ABCC4,1.0179713
ABCB8,1.0179211
NAT1,1.0179198
PROCA1,1.0179043
CSK,1.0178993
LOC728730,1.0178488
TST,1.0178373
INTS3,1.0178143
SENP1,1.0177557
QRICH1,1.0177287
C19orf43,1.0177039
NKAP,1.0177029
LOC100129096,1.0176876
ATP5F1P5,1.0176728
FLJ23867,1.0176222
PRKAB1,1.0175979
ANXA2,1.0175345
LYPLA2,1.0175309
TTLL4,1.0174979
ZEB2,1.0174593
MEF2C,1.0174525
LOC100286881,1.0174478
SSH2,1.0174357
CH25H,1.0174123
NR2F1-AS1,1.0173973
NEDD8,1.0173932
EFR3A,1.017275
TSC2,1.0172397
PVRL3,1.0172154
SBNO1,1.0171963
NMB,1.0171618
YOD1,1.017101
SIX4,1.0170807
HMG20B,1.01707
FKTN,1.0170509
ADH5,1.0170326
DBP,1.0169882
RC3H1,1.0169847
RPSAP10,1.0169641
DOCK9,1.0169628
SOX4,1.0169617
NRTN,1.0169532
TLR6,1.016952
KLHL42,1.016939
LACTB2,1.0169334
SPRYD3,1.01691
CTSD,1.0168978
C17orf76-AS1,1.0168759
KANK2,1.0168531
FBXL18,1.0168151
ST3GAL5,1.0167803
STK4,1.0167389
PAN2,1.0166928
BAZ2B,1.0166727
VPS72,1.0166641
MSANTD4,1.0166504
NPAS2,1.0166405
NLRP10,1.0166305
UBQLN1,1.0164828
RABEPK,1.0164791
TRAPPC13,1.0164694
ACTN1,1.0164359
ZNF395,1.0164101
ARHGEF17,1.0163865
GGNBP2,1.0163796
AIM1L,1.016348
HNF4G,1.0162711
KDM3A,1.0162657
TFF3,1.0162594
SGMS2,1.0162082
C19orf80,1.0161628
C1orf74,1.0161471
DHTKD1,1.0161144
LPAR5,1.0160636
ATL2,1.0160538
ADIPOR2,1.0160353
CLTCL1,1.0159885
SH3GL3,1.0159876
HARBI1,1.0159703
ZNF280C,1.0158551
NDUFS7,1.0158532
BRPF1,1.0158523
RBMS1P1,1.0158495
DYRK3,1.0158418
SLC25A24,1.0158279
AP1S2,1.0157741
CYP2U1,1.0157508
TOMM22,1.0157468
C6orf58,1.015716
C2orf54,1.0156839
SMC5,1.0156194
DBF4B,1.0156192
ST3GAL2,1.0155948
ZNF425,1.0155832
SPATA24,1.0155803
GOLGA8B,1.0155628
TEX264,1.0154957
NSUN7,1.0154521
ZKSCAN3,1.0154506
RHOBTB2,1.0154121
PPP2R2B,1.0154084
RARRES1,1.015376
PICK1,1.0153736
DET1,1.0153538
CILP2,1.0153321
MTF2,1.0153271
MRPS18A,1.0153269
MPZL2,1.0152907
ZNF76,1.0152656
FAM160B2,1.0152546
STXBP6,1.0152544
B3GNT8,1.0152487
NFYC,1.0152155
RIBC2,1.0152086
C8orf56,1.0151834
CNOT7,1.0151695
ZNF358,1.0151631
ACOX3,1.0151364
CERS5,1.0151299
RLBP1,1.0151174
BTBD10,1.015113
FAM104A,1.0150983
RDH14,1.0149598
ANAPC1P1,1.0149447
RAB24,1.0149325
AKAP12,1.0149308
DISP2,1.0149075
THUMPD1,1.0148939
MRPS6,1.0148149
IRAK3,1.0148001
HSBP1L1,1.0147883
SLC37A1,1.0147626
SGSM3,1.0147494
MAPKBP1,1.0147494
LOC646430,1.0147423
RBM27,1.0147368
SEPT5,1.0147319
MAP3K7CL,1.0147264
PPTC7,1.0147208
BAG2,1.014712
MRPL32,1.0147026
COPRS,1.0146959
TCTN3,1.0146835
FIGNL1,1.0146817
UBE2MP1,1.0146763
MED17,1.0146623
ZNF85,1.0146545
C17orf100,1.0145915
GHITM,1.0145833
ANGEL1,1.0145626
MCM6,1.0145452
FAM168A,1.0145279
VWDE,1.0145185
IGF2-AS,1.0144963
MAGIX,1.0144937
WARS,1.0144778
VAMP1,1.0144666
GAFA1,1.0144598
KLHL2,1.0144439
SDC3,1.014424
CD200,1.0143946
AKAP11,1.014363
KIFC2,1.0143416
GBE1,1.0143241
GPSM2,1.0143135
RSBN1,1.0142556
SLC22A15,1.0142553
ZDHHC15,1.0142508
RPS26P42,1.0142225
MRPL40,1.0142184
SLC35C2,1.0141653
NUDCP2,1.0141126
ZC3H15,1.0140773
ZSCAN12P1,1.0140543
LIN54,1.0140386
PRKAG1,1.0139941
ZNF571,1.0139676
POLDIP3,1.0139507
PARN,1.0139221
CBX4,1.0139099
RAP1GDS1,1.0138785
PIAS2,1.0138766
SCNM1,1.0138446
SERTAD3,1.0138429
NDUFS1,1.0138137
WDR89,1.0138001
MIB1,1.0137975
CHL1,1.0137882
ABTB1,1.0137805
UFSP2,1.0137773
MRPL22,1.0137632
COX16,1.0137616
STOX2,1.0137345
CCNI,1.0136882
RBM47,1.0136738
LRBA,1.0136657
RHNO1,1.0136582
RAET1E,1.0136445
ABCC5,1.0135982
LRRC8D,1.0135745
BATF2,1.0135653
ERGIC2,1.013551
IGF2BP3,1.0135505
SRRM3,1.0134954
LIMD1,1.0134788
SP140L,1.0134661
OGG1,1.0134414
RANBP9,1.0134207
FHL3,1.0133978
PELI3,1.0133832
KCTD21,1.0133617
TROAP,1.0133262
USP44,1.0133252
ZNF146,1.0132953
NXPH2,1.0132779
HPS4,1.0132749
CACNB3,1.0132346
NARS,1.0132301
ACTR5,1.0132205
C9orf43,1.0132121
TSR2,1.0131985
DYRK1A,1.0131949
GRINA,1.0131838
FRK,1.0131835
MIR205HG,1.0131783
SNX7,1.0130976
SIK3,1.0130861
RNASE1,1.0130849
CYYR1,1.0130793
MOSPD1,1.0130628
LTBP1,1.0130532
ABHD15,1.0130419
CTU1,1.0130295
SERINC3,1.0129591
ANKRD16,1.0129026
TANGO6,1.0128977
HLA-DMA,1.0128634
CSTF1,1.0128101
TMEM51,1.0128003
PLCG2,1.0127511
CAMK4,1.0127472
MYO5B,1.0127431
NHSL1,1.0127342
LOC151760,1.0127021
AMPD3,1.0126817
LOC128192,1.0126535
NT5C3B,1.0126354
RPS6KA5,1.0126187
TMEM80,1.0126172
ARL8B,1.0125978
ASXL1,1.0125862
C12orf45,1.0125806
TAOK1,1.0125794
TRIM69,1.0125422
SGCD,1.0125401
BSPRY,1.0125306
PCOLCE2,1.0124652
CAMSAP3,1.0124589
DNASE2,1.0124527
CREB1,1.0123415
AGPAT5,1.0122274
C20orf194,1.0122215
PSEN1,1.0122043
PQLC1,1.0121981
KBTBD7,1.0121919
ARHGAP31,1.0121777
MRPS26,1.0121735
UNC13B,1.0121702
TNFRSF25,1.0121573
MICU3,1.012138
TEP1,1.0121197
NET1,1.0121167
SPAST,1.0121045
KIAA1033,1.0120893
DPF1,1.0120852
FGF1,1.0120572
MUC19,1.0120225
C19orf54,1.0119948
PAGR1,1.0119282
AQR,1.0118695
RRM1,1.0118667
PNRC1,1.011859
FUNDC2P1,1.0118587
RPL7AP27,1.0118521
HAUS6,1.011826
FBRSL1,1.0118098
TIGD5,1.0118053
NAB1,1.0117877
TNS4,1.0117482
POLR2K,1.0117322
SLC12A6,1.0116837
LOC100128093,1.0116832
PTPRK,1.011667
C11orf80,1.011614
FAM110C,1.0116074
ELOVL4,1.0116025
DCTN1,1.0115963
PCP2,1.0115141
HEY2,1.0114871
ADORA2A,1.0114758
BBC3,1.0114586
GSDMC,1.0114347
IP6K1,1.0114279
RAP1GAP,1.0114188
SLC30A7,1.0113442
DHRS9,1.0113407
FCRLA,1.0113205
CKMT1B,1.0113188
RASAL2,1.0112822
SSU72,1.0112773
ALG3,1.0112433
STRA13,1.011226
MTMR10,1.011217
SCAF4,1.0112134
SRI,1.011209
VSIG10L,1.0112014
NANP,1.0111663
RXRA,1.011166
ARFIP1,1.011162
SPATA5L1,1.011134
BUD13,1.0111009
PI4KA,1.011093
DIDO1,1.011078
DNAH14,1.0110773
ARL13B,1.0110266
HMGB3,1.0110253
SLC30A6,1.0109752
COMT,1.0109249
ANGPT1,1.0109061
SBF1,1.0108565
TBC1D15,1.0108325
HNRNPA1P8,1.0108209
SAE1,1.010811
TRIP4,1.0108068
XPO5,1.010806
TAF12,1.0107423
HES1,1.0106769
MIS12,1.0106729
ZNF286A,1.0106456
NADK,1.010556
KLHL11,1.0104272
TMOD1,1.0104234
MRPS30,1.0103692
EPB41L4B,1.0103362
ZNF510,1.0103273
TPR,1.010311
PAOX,1.0102897
SRSF11,1.0102776
MNX1,1.010262
HAUS8,1.0102537
ARPC2,1.0102513
EML4,1.0102435
SLC18A1,1.0102327
PLEKHG4B,1.0102292
PRKCZ,1.0101961
PDCD6,1.0101794
ZNF724P,1.0101752
ERCC4,1.0101585
NMNAT1,1.0101556
ADK,1.0101535
GFM1,1.0101361
OVOS2,1.0101218
RASL10B,1.0100768
HDAC9,1.0100548
SLMO1,1.0100306
EXOSC7,1.0100021
LOC100132831,1.0099585
KDM3B,1.0099336
PMM1,1.0099293
KIAA1377,1.009905
G6PC3,1.0098748
STS,1.0097836
ZBTB43,1.0097597
ACVR2B,1.0097537
ACTR8,1.0097402
ZFC3H1,1.009692
PPIL1,1.0096657
ZNF592,1.0096567
PWWP2B,1.0096515
SLC25A51,1.0096185
URB2,1.0095888
TAB2,1.0095422
FOXO1,1.0095153
FAM105B,1.0095006
SIAH3,1.0094928
VTA1,1.0094925
YPEL3,1.0094922
HTT,1.0094384
PHOSPHO1,1.0094043
CCDC15,1.00938
MRPL17,1.0093701
NMT1,1.0093255
NBPF9,1.0093234
RINT1,1.0092921
TUBGCP6,1.0092463
SLFNL1,1.0092099
TBC1D31,1.009127
PRR15L,1.0091156
SHISA4,1.0090848
DCK,1.0090338
ZKSCAN2,1.0090265
FBXO6,1.0090221
TSPYL1,1.0090098
MAFG-AS1,1.0089873
EBF4,1.0089777
EHHADH,1.0089607
DHRS13,1.0089322
EPHA10,1.0089296
RBBP6,1.0089281
TMEM173,1.0089202
FANCI,1.0089148
ELAVL1,1.0088985
PARP8,1.0088886
NBPF4,1.0088345
EMG1,1.0088323
FLOT1,1.0088112
SKAP2,1.0088009
TBCD,1.0087956
FLVCR1,1.0087904
VIPR1,1.0087421
RBFA,1.0087345
OLFML1,1.0087327
DNTTIP1,1.0086979
SLC31A1,1.0086955
MGAM,1.0086892
CENPQ,1.0086263
RPL23AP14,1.0086257
MKL1,1.0085248
CYP1A1,1.0085114
SUN1,1.0084903
KLRAP1,1.00845
TBCE,1.0084137
FAHD1,1.0084065
KDM5B,1.0083977
OSBPL2,1.0083795
ZNF280B,1.008361
ARSB,1.0083549
NPEPPS,1.0083088
SPATA7,1.0082866
ZFP36L2,1.0082247
RSRC2,1.0082153
ANLN,1.008189
LRAT,1.0081707
CNDP2,1.0080757
ZDHHC12,1.0080596
LAS1L,1.0080428
SH3RF3,1.0080333
SEPT8,1.0079603
ADCY3,1.0079216
LINC00643,1.0079064
CWC15,1.0078626
YBX3P1,1.0078386
RPS15P7,1.0078384
SLC25A27,1.007803
NCKIPSD,1.0077828
RFWD3,1.0077816
CASP10,1.0077722
C4orf27,1.0077665
PC,1.0077553
RAVER2,1.0077401
PMF1,1.007729
ENOX2,1.0077075
C5orf42,1.0077
LOC388499,1.0076736
CKAP4,1.0076443
IKBKAP,1.0076185
POLR1E,1.0076132
TMEM192,1.0076121
TOB1,1.0076091
POLR3G,1.0075405
ADI1,1.0075378
DENND4C,1.0075201
GAGE1,1.007519
RAD54L,1.0074883
MRPL43,1.0074142
SERINC1,1.0073935
TSPAN13,1.0073934
FAM131A,1.0073931
SH3TC2,1.0073684
ERLIN2,1.0073668
MIA3,1.007358
TP53I13,1.0073124
RAB8B,1.0073028
NLRP3,1.0072757
CEBPZ,1.0072656
LDLRAP1,1.0072247
SOWAHB,1.0072223
NFIB,1.0071961
GBA,1.0071721
GTF2F2,1.0071311
MPDU1,1.007085
COA3,1.0070815
LSM10,1.0070773
ZSCAN29,1.0070717
C16orf13,1.007058
CCDC102B,1.0070354
CAPS2,1.0070231
ATN1,1.0070099
CDK7,1.0070049
CHAC2,1.0069945
RAB23,1.0069577
CNBP,1.0069518
CDK2,1.0069387
CEP170P1,1.0068718
SRGAP1,1.006869
KIAA1671,1.0068612
CASP8AP2,1.006859
MAP3K2,1.0068402
ANKZF1,1.0068082
GMPR2,1.0068029
DUSP2,1.0067608
IRX6,1.0067533
ACOT9,1.0066956
HMGN1P38,1.0066622
SNORD15B,1.0066613
TMEM161A,1.006648
UBE2Z,1.0066011
NAT8L,1.0065995
KRT83,1.0065824
VPS52,1.0065787
C14orf80,1.0065582
ANKRD44,1.0065223
CENPBD1,1.0065049
CCL22,1.0064882
DHX36,1.0064723
CUL7,1.006431
MIR600HG,1.0064307
KIAA0513,1.0063941
VANGL2,1.0063641
ZNF32,1.0063583
CLMN,1.0063465
NR4A3,1.0063268
LRCH4,1.006325
ESYT3,1.0062423
GMCL1,1.0062331
KCTD1,1.0062081
ALAD,1.0061979
HYKK,1.0061184
ICA1L,1.0060985
BOC,1.0060899
BRMS1L,1.0060273
BCL9L,1.0060234
ZNF554,1.0059927
POLD1,1.0059781
ADC,1.0059093
ZNF160,1.005898
UNC45A,1.0058491
EAF1,1.0058439
DMRT3,1.0057969
SOAT1,1.005796
JKAMP,1.0057698
GXYLT2,1.0057187
ZNF417,1.0056638
STOM,1.00565
GK5,1.0056496
TMEM185A,1.0056218
MORC2,1.0055958
WEE1,1.0055864
LINC00626,1.0055776
MRPS18B,1.0055745
MEF2A,1.0055673
SMKR1,1.0055648
TBC1D2B,1.0055401
ARHGAP18,1.0055296
LRRCC1,1.0055143
SCRN1,1.0054535
DENND5B,1.0054047
WASH3P,1.0053633
ATP6V0A1,1.0053607
CMAS,1.0053587
BFAR,1.0053581
NEK7,1.0053561
PRPF19,1.0053372
CASC8,1.0053326
LCA5,1.0053203
MXD4,1.0053165
IFT20,1.0053126
ZNF250,1.0052849
RPL36P18,1.0052646
LOC729496,1.0052571
HSD11B1L,1.0052273
BIK,1.0051837
BGLAP,1.0051402
RAET1K,1.0051391
ZNF654,1.0050758
MEX3A,1.0050747
GPATCH2L,1.005074
BRD1,1.0050685
KIAA0586,1.0050575
SGIP1,1.0049897
OXR1,1.0049875
CAMK2G,1.00497
TMEM170A,1.0049579
STK17B,1.0049479
CD55,1.0049195
LRP6,1.0048829
RP1,1.0048217
TMEM127,1.0048158
PALD1,1.0047784
FGFR1OP2,1.0047603
CCDC115,1.0047317
GCG,1.0046674
GNG7,1.0046642
MDP1,1.0046549
CHI3L1,1.00463
RBM17,1.0046234
TERF1,1.0046139
VPS26B,1.0045875
DLG2,1.0045748
TSFM,1.0045706
BTN3A1,1.004551
CHMP3,1.004544
CYP27A1,1.0045408
FPR1,1.004494
KXD1,1.0044876
STRN3,1.0044705
REPS2,1.0044454
ARL6IP4,1.0044429
CDS1,1.0044427
QKI,1.004429
IMPA1,1.0044253
ARNT,1.0044004
ATG3,1.0043832
GABPB1-AS1,1.0043733
MANBAL,1.0043653
PRR12,1.0043586
BBS5,1.0043296
RPS10P13,1.0043255
EMC9,1.0043161
SEC14L2,1.0042988
PIKFYVE,1.0042793
NPAS1,1.0042661
ACCS,1.0042298
PAK4,1.0042185
TARBP1,1.0041726
HSBP1,1.0041635
PID1,1.0041634
SQSTM1,1.0040678
KIAA0319L,1.0040485
RMST,1.0040126
OSBP2,1.003964
R3HDM1,1.0039417
RAB21,1.00393
IDH2,1.0039033
ZNF800,1.0039014
TDRKH,1.0038867
THRA,1.0038865
SULF1,1.00385
ZDHHC8,1.0038451
PRPF40A,1.003806
PAX9,1.0038002
TMEM128,1.003781
RPS6KA2,1.0037628
RTF1,1.003711
SMIM3,1.003708
ITFG2,1.00365
DALRD3,1.0036293
PIK3C2B,1.0035979
HCFC2,1.0035862
RAB39A,1.0035689
ATP6V0CP3,1.0035638
DYNC1LI2,1.0035576
GUF1,1.0035528
SELRC1,1.0035443
MMGT1,1.0035442
TUBBP6,1.0035431
AZGP1,1.0034688
NEDD4L,1.00345
CCZ1B,1.0033616
BTN3A2,1.0033383
LOC400446,1.0033199
WNK2,1.0032841
PET100,1.0032763
ARF1,1.0032504
CDH18,1.0032159
TFAP2A,1.0032096
NLGN2,1.0031979
PRRC2B,1.0031879
PARG,1.0031446
ZNF232,1.003114
DHX38,1.0031028
FILIP1,1.0030733
GSTA4,1.0030379
MTA1,1.0030267
CREB5,1.0029566
MTAP,1.0029327
RPL29P15,1.0029315
SLC7A8,1.0029118
LINC00239,1.0028739
MED15,1.0028611
RPL35P2,1.0028265
DDAH2,1.0028186
AGER,1.002806
AP3M2,1.0027937
NFASC,1.0027423
METTL17,1.002729
DNAJC14,1.0026662
FAM178A,1.002649
UQCR11,1.0026468
MAFB,1.0026444
SMARCC2,1.0026097
NBPF17P,1.0026042
FRRS1L,1.0026014
ZBTB44,1.0025967
PPP1R1B,1.0025765
NARS2,1.0025235
TICAM1,1.0024722
TMEM208,1.0024581
PLEKHO2,1.0024375
CALU,1.0024234
FAM49B,1.0024197
LINC00263,1.0024179
TRERF1,1.002394
PDDC1,1.002378
CDPF1,1.0022949
PACS2,1.0022728
CCDC93,1.0022432
SLBP,1.0022382
EXOC3,1.0022218
DGCR2,1.0022132
FAM32A,1.0021924
USH1C,1.0021582
GNPDA1,1.0021309
C16orf87,1.002127
MREG,1.0020772
JAK2,1.0020748
C9orf40,1.0020726
CDK8,1.0020679
FAM73A,1.0020577
TMCO6,1.0020221
PIM1,1.0019891
CENPJ,1.0019686
RBM7,1.0019478
HSD17B6,1.0019423
HMGXB4,1.0019184
SH3BGRL2,1.0019128
C12orf65,1.001903
SYDE2,1.0018917
SLC25A44,1.0018594
HMHA1,1.0018516
ZNF23,1.0018469
PPEF1,1.0018315
LARS2,1.0018163
FYN,1.0017369
RBBP9,1.0017282
TTC5,1.0016104
DPAGT1,1.0015244
SLC50A1,1.001493
ARHGAP27,1.0014307
NDUFB10,1.0014029
RAPGEF5,1.0013324
RGAG1,1.0013201
NOMO1,1.0013037
KNSTRN,1.0012897
SUPT16H,1.0012615
PCNT,1.0012329
PPP3CC,1.0011878
OCIAD1,1.001156
SLC9A8,1.00114
SLC12A7,1.0010922
TNPO1,1.0010866
PPP1R26,1.0010784
DOLPP1,1.0010746
GABRP,1.0010631
OSCAR,1.0010297
USP54,1.000966
